CAD CDW ID,CAD Event Number,General Offense Number,Event Clearance Code,Event Clearance Description,Event Clearance SubGroup,Event Clearance Group,Event Clearance Date,Hundred Block Location,District/Sector,Zone/Beat,Census Tract,Longitude,Latitude,Incident Location
723758,12000032909,201232909,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,02/03/2012 09:22:00 AM,3XX BLOCK OF 9TH AVE,E,E3,8500.3001,-122.323443932,47.604128073,"(47.604128073, -122.323443932)"
723837,12000033096,201233096,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,02/03/2012 10:37:00 AM,84XX BLOCK OF 20TH AVE SW,F,F2,11400.2004,-122.359110703,47.527387415,"(47.527387415, -122.359110703)"
723769,12000032906,201232906,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,02/03/2012 12:07:00 PM,3 AV / BELL ST,M,M2,7200.2022,-122.344793585,47.614703742,"(47.614703742, -122.344793585)"
724096,12000033139,201233139,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,02/03/2012 02:44:00 PM,3XX BLOCK OF 9TH AVE,E,E3,8500.3001,-122.323443932,47.604128073,"(47.604128073, -122.323443932)"
724195,12000033321,201233321,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,02/03/2012 03:15:00 PM,26XX BLOCK OF SW BARTON ST,F,F2,11400.3007,-122.367311994,47.521027576,"(47.521027576, -122.367311994)"
724423,12000033618,201233618,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,02/03/2012 09:32:00 PM,28XX BLOCK OF E DENNY WAY,C,C3,7700.2002,-122.29546354,47.618896014,"(47.618896014, -122.29546354)"
724551,12000033765,201233765,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,02/03/2012 10:57:00 PM,5XX BLOCK OF 3RD AVE,K,K2,8100.2035,-122.331082201,47.602412413,"(47.602412413, -122.331082201)"
724546,12000033680,201233680,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,02/03/2012 11:31:00 PM,16XX BLOCK OF BROADWAY,E,E1,7500.5010,-122.320807888,47.615819314,"(47.615819314, -122.320807888)"
724376,12000033905,201233905,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,02/04/2012 12:20:00 AM,90XX BLOCK OF GREENWOOD AVE N,N,N2,1700.7015,-122.355348874,47.695122291,"(47.695122291, -122.355348874)"
724588,12000033781,201233781,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,02/04/2012 12:34:00 AM,16XX BLOCK OF 8TH AVE N,D,D1,6700.1006,-122.341099588,47.633484416,"(47.633484416, -122.341099588)"
724664,12000033912,201233912,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,02/04/2012 02:13:00 AM,4XX BLOCK OF PINE ST,M,M2,8100.2001,-122.337320426,47.611321241,"(47.611321241, -122.337320426)"
724578,12000034070,201234070,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,02/04/2012 03:01:00 AM,50XX BLOCK OF UNIVERSITY WAY NE,U,U3,4400.4009,-122.31306237,47.665668257,"(47.665668257, -122.31306237)"
724619,12000033928,201233928,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,02/04/2012 03:01:00 AM,17XX BLOCK OF 1ST AVE S,K,K3,9300.2030,-122.334197244,47.587166178,"(47.587166178, -122.334197244)"
726575,12000033931,201233931,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,02/04/2012 03:28:00 AM,15XX BLOCK OF 2ND AVE,K,K1,8100.2004,-122.35316205,47.618480049,"(47.618480049, -122.35316205)"
724581,12000034088,201234088,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,02/04/2012 03:45:00 AM,BROADWAY E / E HARRISON ST,E,E1,7400.2000,-122.320910062,47.621985883,"(47.621985883, -122.320910062)"
724708,12000034111,201234111,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,02/04/2012 03:51:00 AM,5 AV N / HARRISON ST,D,D1,7200.1024,-122.347595253,47.622072691,"(47.622072691, -122.347595253)"
724630,12000034041,201234041,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,02/04/2012 03:52:00 AM,1XX BLOCK OF S WASHINGTON ST,K,K3,9200.2004,-122.332224224,47.600880421,"(47.600880421, -122.332224224)"
724742,12000034003,201234003,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,02/04/2012 05:07:00 AM,16 AV SW / SW ROXBURY ST,99,99,11400.4016,-122.355166174,47.517357889,"(47.517357889, -122.355166174)"
724735,12000034243,201234243,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,02/04/2012 07:26:00 AM,1XX BLOCK OF DENNY WAY,D,D1,7100.2017,-122.35375113,47.618595517,"(47.618595517, -122.35375113)"
724838,12000034418,201234418,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,02/04/2012 12:20:00 PM,15XX BLOCK OF 12TH AVE,C,C2,7500.4006,-122.316845009,47.614683851,"(47.614683851, -122.316845009)"
724839,12000034362,201234362,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,02/04/2012 12:21:00 PM,47XX BLOCK OF 12TH AVE NE,U,U3,5301.2003,-122.31541665,47.731693525,"(47.731693525, -122.31541665)"
724860,12000034356,201234356,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,02/04/2012 02:38:00 PM,RAINIER AV S / S BAYVIEW ST,R,R1,9500.5004,-122.300169226,47.580993645,"(47.580993645, -122.300169226)"
724884,12000034394,201234394,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,02/04/2012 02:48:00 PM,3XX BLOCK OF NE NORTHGATE WAY,N,N3,1200.4000,-122.324615153,47.708602801,"(47.708602801, -122.324615153)"
1242604,12000034744,201234744,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,02/04/2012 06:21:00 PM,100XX BLOCK OF COLLEGE WAY N,N,N3,1300.1009,-122.33452433,47.702331628,"(47.702331628, -122.33452433)"
726128,12000034630,201234630,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,02/04/2012 07:08:00 PM,17 AV NE / NE 56 ST,U,U3,4400.2008,-122.309615371,47.669451494,"(47.669451494, -122.309615371)"
725028,12000034512,201234512,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,02/04/2012 07:31:00 PM,1XX BLOCK OF MELROSE AVE E,E,E1,7400.5003,-122.327853794,47.619038676,"(47.619038676, -122.327853794)"
725054,12000034622,201234622,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,02/04/2012 07:33:00 PM,26XX BLOCK OF SW THISTLE ST,F,F2,11400.1007,-122.366530205,47.528280757,"(47.528280757, -122.366530205)"
725055,12000034733,201234733,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,02/04/2012 07:35:00 PM,BROADWAY / E PIKE ST,C,C2,8400.1017,-122.320781184,47.614074152,"(47.614074152, -122.320781184)"
724994,12000034765,201234765,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,02/04/2012 08:06:00 PM,1XX BLOCK OF MELROSE AVE E,E,E1,7400.5003,-122.327853794,47.619038676,"(47.619038676, -122.327853794)"
725271,12000034814,201234814,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,02/04/2012 09:10:00 PM,4XX BLOCK OF S JACKSON ST,K,K2,9200.1006,-122.328317254,47.599195908,"(47.599195908, -122.328317254)"
725122,12000034845,201234845,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,02/05/2012 12:23:00 AM,46XX BLOCK OF 38TH AVE S,R,R3,10100.2016,-122.284907844,47.561257077,"(47.561257077, -122.284907844)"
725539,12000034783,201234783,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,02/05/2012 12:42:00 AM,20XX BLOCK OF RAINIER AVE S,O,O1,9400.3012,-122.303257152,47.585019715,"(47.585019715, -122.303257152)"
725540,12000035031,201235031,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,02/05/2012 12:45:00 AM,6XX BLOCK OF PINE ST,M,M2,8200.1002,-122.33481777,47.61236845,"(47.61236845, -122.33481777)"
725780,12000035147,201235147,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,02/05/2012 01:56:00 AM,MERCER ST / QUEEN ANNE AV N,Q,Q3,7100.2004,-122.356713033,47.624580618,"(47.624580618, -122.356713033)"
726098,12000035233,201235233,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,02/05/2012 02:45:00 AM,SW DAKOTA ST / CALIFORNIA AV SW,W,W2,9800.5011,-122.38677446,47.566536423,"(47.566536423, -122.38677446)"
725843,12000035184,201235184,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,02/05/2012 03:23:00 AM,21XX BLOCK OF WESTERN AVE,M,M3,8002.2013,-122.345422125,47.611557227,"(47.611557227, -122.345422125)"
725857,12000035265,201235265,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,02/05/2012 04:39:00 AM,RAINIER AV S / S OTHELLO ST,S,S2,11102.4006,-122.270274315,47.536955398,"(47.536955398, -122.270274315)"
726857,12000035186,201235186,010,HOMICIDE,HOMICIDE,HOMICIDE,02/05/2012 05:07:00 AM,29XX BLOCK OF 1ST AVE S,O,O2,9300.3038,-122.334202473,47.576651555,"(47.576651555, -122.334202473)"
725897,12000035266,201235266,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,02/05/2012 06:52:00 AM,143XX BLOCK OF 30TH AVE NE,L,L1,200.1000,-122.296525794,47.733249952,"(47.733249952, -122.296525794)"
726058,12000035267,201235267,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,02/05/2012 07:09:00 AM,N 130 ST / LINDEN AV N,N,N1,402.2000,-122.348196326,47.723217633,"(47.723217633, -122.348196326)"
725903,12000035364,201235364,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,02/05/2012 08:50:00 AM,29XX BLOCK OF SW AVALON WAY,W,W1,9900.1012,-122.37076651,47.568425376,"(47.568425376, -122.37076651)"
1219384,12000035393,201235393,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,02/05/2012 10:09:00 AM,30XX BLOCK OF S MYRTLE ST,O,O3,11000.3000,-122.293751048,47.538912489,"(47.538912489, -122.293751048)"
726112,12000035403,201235403,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,02/05/2012 11:04:00 AM,15XX BLOCK OF 11TH AVE,C,C2,7500.4006,-122.318150192,47.614674412,"(47.614674412, -122.318150192)"
737770,12000035435,201235435,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,02/05/2012 11:50:00 AM,98XX BLOCK OF 5TH AVE NE,N,N3,1900.1001,-122.323121932,47.700870908,"(47.700870908, -122.323121932)"
725475,12000035390,201235390,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,02/05/2012 12:25:00 PM,7XX BLOCK OF BELL ST,M,M2,7200.1047,-122.34092423,47.617695087,"(47.617695087, -122.34092423)"
725567,12000035746,201235746,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,02/05/2012 05:44:00 PM,2XX BLOCK OF YESLER WAY,K,K2,9200.2002,-122.331124149,47.601717571,"(47.601717571, -122.331124149)"
725881,12000035788,201235788,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,02/05/2012 05:51:00 PM,STONE AV N / N 97 ST,N,N3,1300.2004,-122.341935051,47.699609703,"(47.699609703, -122.341935051)"
725882,12000035646,201235646,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,02/05/2012 05:56:00 PM,100XX BLOCK OF COLLEGE WAY N,N,N3,1300.1009,-122.33452433,47.702331628,"(47.702331628, -122.33452433)"
725512,12000035775,201235775,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,02/05/2012 07:59:00 PM,N 130 ST / AURORA AV N,N,N1,402.2000,-122.34497772,47.723210988,"(47.723210988, -122.34497772)"
725520,12000035863,201235863,043,"ASSAULTS, FIREARM INVOLVED",GUN CALLS,ASSAULTS,02/05/2012 09:02:00 PM,4 AV / PINE ST,M,M2,8100.2001,-122.337595941,47.611207077,"(47.611207077, -122.337595941)"
725393,12000036177,201236177,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,02/06/2012 04:11:00 AM,15XX BLOCK OF 11TH AVE,C,C2,7500.4007,-122.318150192,47.614674412,"(47.614674412, -122.318150192)"
726194,12000036197,201236197,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,02/06/2012 08:38:00 AM,12 AV / E JEFFERSON ST,E,E3,8600.1017,-122.316781441,47.606201985,"(47.606201985, -122.316781441)"
726136,12000036300,201236300,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,02/06/2012 08:58:00 AM,BROAD ST / VALLEY ST,D,D1,7200.1000,-122.338638349,47.625794514,"(47.625794514, -122.338638349)"
726175,12000036404,201236404,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,02/06/2012 10:04:00 AM,8XX BLOCK OF VIRGINIA ST,D,D2,7300.3022,-122.336165513,47.616053298,"(47.616053298, -122.336165513)"
726749,12000036312,201236312,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,02/06/2012 10:31:00 AM,5XX BLOCK OF MERCER ST,D,D1,7200.1006,-122.346918641,47.624559764,"(47.624559764, -122.346918641)"
726224,12000036434,201236434,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,02/06/2012 11:35:00 AM,12XX BLOCK OF S JACKSON ST,E,E3,9000.3018,-122.315680051,47.599199533,"(47.599199533, -122.315680051)"
726333,12000036502,201236502,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,02/06/2012 03:25:00 PM,9XX BLOCK OF PIKE ST,D,D3,8200.3000,-122.330579443,47.612768391,"(47.612768391, -122.330579443)"
726409,12000036706,201236706,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,02/06/2012 04:17:00 PM,47XX BLOCK OF CALIFORNIA AVE SW,W,W2,10500.6005,-122.386803992,47.560215613,"(47.560215613, -122.386803992)"
726542,12000036621,201236621,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,02/06/2012 04:33:00 PM,3XX BLOCK OF 9TH AVE,E,E3,8500.3001,-122.323443932,47.604128073,"(47.604128073, -122.323443932)"
726424,12000036731,201236731,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,02/06/2012 05:23:00 PM,19XX BLOCK OF 9TH AVE,D,D2,7300.2009,-122.335086056,47.616000937,"(47.616000937, -122.335086056)"
726805,12000037027,201237027,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,02/06/2012 10:37:00 PM,E PINE ST / BELMONT AV,E,E2,8400.1014,-122.324475899,47.615224053,"(47.615224053, -122.324475899)"
726893,12000037437,201237437,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,02/07/2012 09:39:00 AM,8XX BLOCK OF VIRGINIA ST,D,D2,7300.3022,-122.336165513,47.616053298,"(47.616053298, -122.336165513)"
726966,12000037339,201237339,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,02/07/2012 10:28:00 AM,21XX BLOCK OF TERRY AVE,D,D2,7300.3020,-122.3367316,47.618172223,"(47.618172223, -122.3367316)"
726878,12000037489,201237489,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,02/07/2012 10:36:00 AM,73XX BLOCK OF 43RD AVE S,S,S2,11101.2009,-122.279369918,47.536133455,"(47.536133455, -122.279369918)"
726928,12000037471,201237471,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,02/07/2012 12:08:00 PM,1XX BLOCK OF 32ND AVE,G,G3,7800.2010,-122.291296348,47.601998256,"(47.601998256, -122.291296348)"
727122,12000037603,201237603,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,02/07/2012 01:08:00 PM,5XX BLOCK OF 3RD AVE,K,K2,8100.2036,-122.331082201,47.602412413,"(47.602412413, -122.331082201)"
727069,12000037698,201237698,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,02/07/2012 01:29:00 PM,1XX BLOCK OF W OLYMPIC PL,Q,Q3,7000.6006,-122.358653105,47.6267233,"(47.6267233, -122.358653105)"
727320,12000038158,201238158,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,02/07/2012 08:06:00 PM,88XX BLOCK OF SEWARD PARK AVE S,S,S3,11800.6011,-122.264594355,47.52388078,"(47.52388078, -122.264594355)"
727287,12000038045,201238045,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,02/07/2012 08:29:00 PM,38XX BLOCK OF AURORA AVE N,J,J3,4900.2005,-122.347323067,47.653450403,"(47.653450403, -122.347323067)"
727421,12000038265,201238265,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,02/07/2012 10:40:00 PM,DENNY WY / 4 AV N,D,D1,7200.1054,-122.348929098,47.618575313,"(47.618575313, -122.348929098)"
727497,12000038254,201238254,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,02/08/2012 12:39:00 AM,105XX BLOCK OF GREENWOOD AVE N,B,B1,1400.2007,-122.355459688,47.705991172,"(47.705991172, -122.355459688)"
727457,12000038252,201238252,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,02/08/2012 01:09:00 AM,2 AV / PINE ST,M,M2,8100.2004,-122.339815384,47.610275592,"(47.610275592, -122.339815384)"
727460,12000038221,201238221,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,02/08/2012 01:19:00 AM,56XX BLOCK OF 24TH AVE NW,B,B2,4700.5006,-122.387587298,47.669822479,"(47.669822479, -122.387587298)"
727624,12000038473,201238473,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,02/08/2012 08:39:00 AM,5XX BLOCK OF 14TH AVE E,C,C2,7500.1002,-122.314644629,47.623684284,"(47.623684284, -122.314644629)"
1219165,12000038914,201238914,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,02/08/2012 02:15:00 PM,12 AV / E REMINGTON CT,E,E3,8600.1017,-122.316783579,47.605565814,"(47.605565814, -122.316783579)"
727830,12000038738,201238738,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,02/08/2012 02:44:00 PM,14XX BLOCK OF NW 65TH ST,B,B3,3300.6011,-122.374978095,47.675948636,"(47.675948636, -122.374978095)"
727833,12000038867,201238867,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,02/08/2012 02:52:00 PM,S HOLGATE ST / 5 AV S,K,K3,9300.2029,-122.327542703,47.586173392,"(47.586173392, -122.327542703)"
727756,12000038996,201238996,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,02/08/2012 03:42:00 PM,2XX BLOCK OF PIKE ST,K,K1,8100.2004,-122.338348307,47.609517439,"(47.609517439, -122.338348307)"
727908,12000039103,201239103,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,02/08/2012 05:03:00 PM,11XX BLOCK OF MARTIN LUTHER KING JR WAY,G,G3,8800.1001,-122.296212257,47.612279233,"(47.612279233, -122.296212257)"
728024,12000039141,201239141,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,02/08/2012 05:48:00 PM,15XX BLOCK OF 12TH AVE,C,C2,7500.4006,-122.316845009,47.614683851,"(47.614683851, -122.316845009)"
728136,12000039400,201239400,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,02/08/2012 10:16:00 PM,2XX BLOCK OF YESLER WAY,K,K2,9200.2002,-122.331124149,47.601717571,"(47.601717571, -122.331124149)"
728146,12000039340,201239340,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,02/08/2012 11:25:00 PM,18XX BLOCK OF MINOR AVE,D,D2,7300.2020,-122.331208702,47.617225001,"(47.617225001, -122.331208702)"
728337,12000039605,201239605,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,02/09/2012 07:00:00 AM,10XX BLOCK OF NE 50TH ST,U,U3,4400.4005,-122.316869154,47.66493251,"(47.66493251, -122.316869154)"
728380,12000039754,201239754,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,02/09/2012 09:34:00 AM,94XX BLOCK OF 14TH AVE SW,F,F3,11300.2009,-122.35288352,47.518266146,"(47.518266146, -122.35288352)"
728393,12000039872,201239872,010,HOMICIDE,HOMICIDE,HOMICIDE,02/09/2012 11:35:00 AM,30XX BLOCK OF S MYRTLE ST,O,O3,11000.3000,-122.293751048,47.538912489,"(47.538912489, -122.293751048)"
728619,12000040069,201240069,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,02/09/2012 01:41:00 PM,22XX BLOCK OF CALIFORNIA AVE SW,W,W1,9600.2007,-122.386450773,47.583498162,"(47.583498162, -122.386450773)"
728529,12000039977,201239977,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,02/09/2012 02:46:00 PM,9XX BLOCK OF 8TH AVE,D,D3,8200.2007,-122.328144598,47.607587767,"(47.607587767, -122.328144598)"
728567,12000039961,201239961,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,02/09/2012 03:48:00 PM,42XX BLOCK OF S WILLOW ST,S,S1,11101.4011,-122.279444954,47.540667582,"(47.540667582, -122.279444954)"
728540,12000040217,201240217,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,02/09/2012 03:54:00 PM,35 AV NE / NE 75 ST,L,L3,3800.1000,-122.290478894,47.683045816,"(47.683045816, -122.290478894)"
728569,12000040026,201240026,043,"ASSAULTS, FIREARM INVOLVED",GUN CALLS,ASSAULTS,02/09/2012 04:06:00 PM,RAINIER AV S / 51 AV S,S,S3,11800.6015,-122.269721872,47.520145884,"(47.520145884, -122.269721872)"
728724,12000040317,201240317,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,02/09/2012 05:41:00 PM,1XX BLOCK OF 4TH AVE N,D,D1,7200.1052,-122.348892072,47.61916009,"(47.61916009, -122.348892072)"
728776,12000040222,201240222,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,02/09/2012 06:03:00 PM,3XX BLOCK OF 2ND AV ET S,K,K2,9200.2021,-122.3308075,47.60046424,"(47.60046424, -122.3308075)"
728782,12000040329,201240329,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,02/09/2012 07:14:00 PM,7XX BLOCK OF S LANE ST,K,K2,9100.1017,-122.323107744,47.59667115,"(47.59667115, -122.323107744)"
728831,12000040577,201240577,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,02/09/2012 10:55:00 PM,28XX BLOCK OF RAINIER AVE S,R,R1,9500.5005,-122.297836426,47.577937946,"(47.577937946, -122.297836426)"
728806,12000040383,201240383,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,02/10/2012 12:06:00 AM,24XX BLOCK OF NE 95TH ST,L,L2,2100.4001,-122.302863903,47.697549063,"(47.697549063, -122.302863903)"
729014,12000040582,201240582,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,02/10/2012 01:24:00 AM,22 AV NW / NW MARKET ST,J,J2,4700.5013,-122.384748925,47.668677876,"(47.668677876, -122.384748925)"
729018,12000040673,201240673,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,02/10/2012 02:05:00 AM,10XX BLOCK OF E PIKE ST,C,C2,7500.4007,-122.318793866,47.614089799,"(47.614089799, -122.318793866)"
728955,12000040501,201240501,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,02/10/2012 02:43:00 AM,32XX BLOCK OF CALIFORNIA AVE SW,W,W1,9800.7004,-122.386761602,47.57472374,"(47.57472374, -122.386761602)"
729003,12000040688,201240688,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,02/10/2012 03:09:00 AM,QUEEN ANNE AV N / W MERCER ST,Q,Q3,7100.2004,-122.356713033,47.624580618,"(47.624580618, -122.356713033)"
728946,12000040704,201240704,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,02/10/2012 03:49:00 AM,NE 47 ST / UNIVERSITY WY NE,U,U3,5301.2000,-122.313104003,47.663091423,"(47.663091423, -122.313104003)"
728982,12000040426,201240426,049,"ASSAULTS, GANG RELATED ",ASSAULTS,ASSAULTS,02/10/2012 03:52:00 AM,59XX BLOCK OF 36TH AVE S,S,S1,10400.2010,-122.287912271,47.548387718,"(47.548387718, -122.287912271)"
730988,12000040942,201240942,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,02/10/2012 11:55:00 AM,86XX BLOCK OF RAINIER AVE S,S,S2,11800.4000,-122.269982027,47.524739041,"(47.524739041, -122.269982027)"
731927,12000041048,201241048,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,02/10/2012 02:25:00 PM,5 AV S / S JACKSON ST,K,K2,9200.1006,-122.327669217,47.599193524,"(47.599193524, -122.327669217)"
730948,12000041117,201241117,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,02/10/2012 02:25:00 PM,2XX BLOCK OF 3RD AVE S,K,K2,9200.2021,-122.330785387,47.544041418,"(47.544041418, -122.330785387)"
730952,12000040870,201240870,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,02/10/2012 02:40:00 PM,24XX BLOCK OF NE 95TH ST,L,L2,2100.4001,-122.302863903,47.697549063,"(47.697549063, -122.302863903)"
730955,12000040997,201240997,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,02/10/2012 02:56:00 PM,3XX BLOCK OF BELL ST,M,M2,7200.2020,-122.344363969,47.615036752,"(47.615036752, -122.344363969)"
730624,12000041104,201241104,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,02/10/2012 04:28:00 PM,32XX BLOCK OF 4TH AVE S,O,O2,9300.3032,-122.329058917,47.574978897,"(47.574978897, -122.329058917)"
731028,12000041167,201241167,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,02/10/2012 04:31:00 PM,30XX BLOCK OF S MYRTLE ST,O,O3,11000.3000,-122.293751048,47.538912489,"(47.538912489, -122.293751048)"
731112,12000041203,201241203,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,02/10/2012 05:50:00 PM,46XX BLOCK OF LAKE WASHINGTON BLVD S,R,R3,10100.1014,-122.259705587,47.551243506,"(47.551243506, -122.259705587)"
730649,12000041352,201241352,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,02/10/2012 07:27:00 PM,18XX BLOCK OF 41ST AVE E,C,C3,6300.6010,-122.279643253,47.635836889,"(47.635836889, -122.279643253)"
730970,12000041259,201241259,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,02/10/2012 07:35:00 PM,57XX BLOCK OF 22ND AVE NW,B,B2,4700.5005,-122.384743134,47.67054767,"(47.67054767, -122.384743134)"
730632,12000041589,201241589,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,02/10/2012 08:56:00 PM,14XX BLOCK OF 1ST AVE,M,M3,8100.1009,-122.339559377,47.608324561,"(47.608324561, -122.339559377)"
730816,12000041530,201241530,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,02/10/2012 10:37:00 PM,73XX BLOCK OF DELRIDGE WAY SW,F,F1,10700.1013,-122.361185874,47.537265855,"(47.537265855, -122.361185874)"
730821,12000041608,201241608,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,02/10/2012 11:21:00 PM,23XX BLOCK OF SW WEBSTER ST,F,F1,10700.2000,-122.363818206,47.535520311,"(47.535520311, -122.363818206)"
730224,12000041852,201241852,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,02/11/2012 01:44:00 AM,S WASHINGTON ST / 3 AV S,K,K2,9200.2001,-122.330271593,47.600875808,"(47.600875808, -122.330271593)"
